ms,ax,ay,az,gx,gy,gz,roll_x100,pitch_x100
14587, 857, 629, 3113, 124, 168, 17, 737, -496
14597, 773, 602, 3088, 169, 106, 9, 752, -490
14607, 757, 675, 3032, 232, 57, 46, 774, -487
14617, 899, 664, 3419, 353, 66, 85, 800, -487
14627, 942, 630, 3389, 251, 102, 82, 818, -485
14637, 876, 689, 3309, 195, 91, 38, 835, -483
14647, 930, 710, 3396, 271, 128, -30, 857, -480
14657, 876, 651, 3238, 41, 128, -11, 862, -475
14667, 778, 774, 3132, -202, 85, 0, 857, -471
14677, 790, 1014, 3303, -8, 102, 1, 870, -466
14687, 753, 791, 3685, 132, -477, 156, 882, -495
14697, 720, 702, 3158, -352, 79, 90, 866, -489
14707, 884, 832, 3248, -1, 272, 72, 874, -476
14717, 678, 819, 3478, 28, 651, 9, 882, -434
14727, 853, 769, 3346, 52, 589, -34, 890, -402
14737, 799, 645, 2798, 208, 392, -29, 908, -382
14747, 863, 519, 3054, 209, 427, 45, 920, -362
14757, 707, 560, 2948, -106, 674, -42, 915, -323
14767, 1399, 639, 4049, -103, 639, 92, 907, -301
14777, 1468, 755, 3566, -295, 384, 115, 893, -298
14787, 1395, 668, 3684, 376, -59, 236, 917, -320
14797, 1028, 721, 3461, 630, -479, 369, 959, -359
14807, 113, 1002, 3888, 473, -28, -100, 994, -347
14817, 558, 675, 2710, 133, 375, 3, 1007, -323
14827, 795, 740, 2263, 294, -661, 397, 1034, -371
14837, 145, 523, 3173, 17, -507, 466, 1032, -387
14847, 462, 795, 3300, -889, 380, 291, 981, -358
14857, 517, 779, 3186, -1134, 847, 121, 917, -303
14867, 509, 679, 3045, -1182, 1218, -37, 849, -226
14877, 791, 708, 3340, -869, 1368, -14, 801, -149
14887, 953, 567, 3561, -701, 1458, 154, 759, -71
14897, 1063, 423, 3727, -736, 1418, 209, 712, 0
14907, 934, 405, 3500, -696, 1208, 180, 668, 59
14917, 696, 285, 3221, -468, 1141, 84, 637, 119
14927, 471, 272, 3031, -458, 1080, -29, 607, 180
14937, 380, 579, 3262, -532, 1049, -98, 581, 241
14947, 687, 709, 3433, -208, 960, -45, 578, 287
14957, 470, 505, 3452, 21, 784, -54, 584, 327
14967, 373, 672, 3121, 23, 665, 130, 595, 361
14977, 442, 677, 3290, 223, 691, 337, 618, 394
14987, 147, 359, 3181, -43, 1248, 220, 616, 469
14997, 262, 293, 2645, -632, 2174, -313, 578, 597
15007, 140, 687, 3342, -847, 3076, -887, 536, 779
15017, 195, 604, 3613, -1486, 4364, -1052, 452, 1034
15027, 0, 118, 3515, -1994, 5434, -925, 327, 1355
15037, 530, -456, 2037, -1208, 5633, 129, 233, 1666
15047, -1014, 1001, 3791, -1313, 7063, -192, 175, 2096
15057, -741, 441, 2746, -174, 6765, 18, 178, 2500
15067, -1538, 220, 1981, 332, 6181, 92, 207, 2894
15077, -824, -214, 2193, 419, 6631, -45, 225, 3284
15087, -1860, -7, 2868, 753, 4315, 680, 269, 3543
15097, -1936, -32, 2824, 1080, 3256, 743, 331, 3734
15107, -2297, -284, 2933, 1511, 1859, 762, 412, 3843
15117, -2531, -133, 2458, 1783, 988, 808, 511, 3908
15127, -2706, 451, 2138, 1492, 572, 609, 612, 3955
15137, -3170, 881, 2514, 787, 1505, 113, 680, 4058
15147, -2586, 917, 2269, 28, 2891, -531, 704, 4237
15157, -2856, 882, 2105, -110, 4023, -749, 719, 4489
15167, -2618, 1015, 1868, -244, 4527, -678, 734, 4765
15177, -2416, 915, 2335, 82, 5349, -339, 759, 5075
15187, -3053, 525, 2369, 202, 5383, -52, 778, 5394
15197, -2927, 430, 2047, 149, 4149, -34, 792, 5635
15207, -3234, 411, 1604, 216, 3693, 27, 813, 5857
15217, -3087, 673, 1210, 455, 2603, 142, 864, 6013
15227, -3124, 575, 1110, 653, 1955, 190, 924, 6129
15237, -2962, 597, 1309, 970, 1859, 376, 1000, 6231
15247, -3205, 626, 1175, 926, 1488, 782, 1075, 6314
15257, -3218, 414, 1125, 1036, 1122, 1103, 1145, 6376
15267, -3056, 240, 774, 1001, 646, 1260, 1207, 6415
15277, -2961, 234, 632, 664, 350, 1172, 1248, 6438
15287, -2814, 413, 785, 572, 213, 892, 1292, 6444
15297, -3132, 370, 995, 422, 305, 437, 1319, 6456
15307, -3041, 444, 882, 410, 883, 334, 1352, 6504
15318, -3041, 691, 927, 608, 1258, 512, 1409, 6570
15327, -3377, 846, 975, 712, 1189, 786, 1478, 6633
15337, -3541, 909, 832, 490, 469, 670, 1539, 6654
15347, -3395, 1218, 644, 446, 5, 454, 1616, 6645
15357, -3397, 1330, 510, 437, -72, 300, 1701, 6632
15367, -3165, 1515, 125, 313, 422, 85, 1802, 6648
15377, -3218, 1520, 232, 471, 1368, 221, 1904, 6721
15387, -3386, 1237, 550, 615, 2654, 85, 1989, 6873
15397, -3285, 1063, 665, 973, 3823, 225, 2082, 7093
15407, -3334, 874, 569, 1251, 4500, 424, 2184, 7355
15417, -3363, 998, 364, 1364, 4084, 370, 2305, 7589
15427, -3484, 1052, 522, 1382, 3171, 412, 2422, 7760
15437, -3278, 900, 422, 1304, 1846, 272, 2527, 7848
15447, -3587, 995, 467, 1080, 1112, 294, 2620, 7891
15457, -4172, 315, 370, 552, 488, -208, 2637, 7911
15467, -3280, 376, 781, -79, 399, -1042, 2612, 7906
15477, -3436, 1013, -271, 42, 128, -754, 2683, 7898
15487, -3339, 1098, -558, 207, -225, -564, 2790, 7870
15497, -3270, 1233, -888, 146, -791, -429, 2922, 7804
15507, -3160, 1172, -1214, 113, -899, -208, 3078, 7733
15517, -3160, 1088, -1368, 134, -635, 79, 3247, 7680
15527, -3546, 1257, -815, 60, 119, 132, 3359, 7675
15537, -3955, 1279, -129, 23, 954, 86, 3415, 7720
15547, -4068, 1231, -98, -45, 1454, -25, 3462, 7795
15557, -4005, 1122, -110, -43, 1965, -58, 3504, 7903
15567, -4093, 1090, -98, 13, 2047, -98, 3547, 8014
15577, -4003, 979, -274, 139, 1912, -310, 3604, 8118
15587, -3921, 937, -521, 263, 1863, -476, 3688, 8221
15597, -3957, 810, -636, 112, 1896, -629, 3768, 8327
15607, -3547, 745, -805, -150, 2087, -945, 3851, 8443
15617, -3395, 894, -598, -108, 2126, -646, 3914, 8553
15627, -3402, 783, -472, 90, 1676, -283, 3969, 8635
15637, -3480, 888, -572, 314, 1186, 63, 4052, 8685
15647, -3925, 936, -483, 295, 662, 313, 4125, 8702
15657, -4096, 1029, -497, 175, 23, 272, 4194, 8680
15667, -3969, 1220, -766, 107, -203, 78, 4285, 8640
15677, -3860, 1249, -788, 197, -170, 171, 4382, 8601
15687, -3844, 1043, -706, 261, -288, 282, 4471, 8561
15697, -3857, 847, -713, 170, -459, 211, 4549, 8516
15707, -3742, 899, -798, 134, -632, 265, 4635, 8460
15717, -3743, 982, -1239, 22, -997, 171, 4758, 8379
15727, -3594, 1463, -1603, 43, -1615, 223, 4894, 8246
15737, -3572, 1456, -1664, -107, -2290, 185, 5021, 8075
15747, -3576, 1670, -1724, -160, -2882, 325, 5141, 7865
15757, -3573, 1543, -1430, -200, -3070, 554, 5242, 7653
15767, -3491, 1415, -886, -195, -2788, 725, 5304, 7467
15777, -3401, 1138, -424, -197, -2242, 720, 5323, 7323
15787, -3325, 986, -298, -328, -1551, 534, 5319, 7225
15797, -3047, 729, 280, 49, -1225, 1043, 5286, 7140
15807, -2955, 282, 197, -63, -945, 1228, 5215, 7081
15817, -2992, 222, 408, -311, -1526, 1166, 5119, 6983
15827, -3759, 528, 676, -524, -2736, 1089, 5029, 6812
15837, -3957, 788, 676, -920, -4109, 727, 4931, 6560
15847, -3919, 1273, 670, -1348, -4848, 413, 4833, 6261
15857, -3571, 1599, 233, -1315, -5531, 139, 4768, 5924
15867, -3141, 2021, -449, -1303, -5480, -104, 4749, 5588
15877, -3036, 2357, 176, -834, -5241, 412, 4736, 5261
15887, -2958, 2010, 1109, -690, -5227, 936, 4692, 4935
15897, -2922, 1311, 1164, -1245, -5026, 733, 4591, 4635
15907, -2548, 970, 1239, -1534, -5344, 64, 4459, 4318
15917, -2598, 935, 515, -2068, -5667, -264, 4316, 4006
15927, -2355, 701, 303, -2548, -5915, -534, 4142, 3689
15937, -2171, 920, 748, -2521, -6001, -467, 3969, 3355
15947, -1936, 935, 1109, -2104, -5649, -466, 3816, 3035
15957, -1623, 839, 910, -1541, -4930, -666, 3701, 2763
15967, -1042, 1050, 1347, -997, -4384, -930, 3620, 2500
15977, -1040, 1475, 2498, -7, -4307, -386, 3597, 2229
15987, -1210, 1906, 4376, 305, -4485, 1013, 3585, 1942
15997, -1848, -147, 5562, -549, -5590, 1583, 3479, 1601
16007, -1825, -596, 5011, -2256, -5625, 306, 3263, 1267
16017, -959, 708, 4113, -3089, -4991, -405, 3027, 967
16027, -984, 1084, 3509, -2675, -4396, -441, 2834, 713
16037, -901, 1132, 3461, -1930, -4402, -332, 2691, 462
16047, -726, 1054, 2772, -1434, -4256, -400, 2585, 225
16057, -565, 1091, 1775, -1029, -3708, -753, 2518, 31
16067, -22, 1022, 1161, -885, -2760, -1316, 2471, -117
16077, 713, 1245, 1294, -311, -1787, -1682, 2466, -238
16087, 932, 1010, 2802, 378, -1103, -845, 2473, -317
16097, 460, -466, 4648, 111, -851, -748, 2423, -364
16107, 394, -1178, 5822, -241, -1146, -482, 2342, -426
16117, 272, -1350, 5460, -485, -1911, -309, 2243, -532
16127, 636, -518, 4314, -789, -2645, -187, 2141, -688
16137, 844, 108, 3082, -988, -2856, -74, 2044, -862
16147, 947, 385, 2415, -1058, -2821, -229, 1955, -1035
16157, 975, 669, 2165, -919, -2661, -314, 1888, -1198
16167, 1265, 631, 2213, -597, -2146, -529, 1841, -1335
16177, 1682, 549, 1781, 102, -1533, -683, 1837, -1452
16187, 1603, 577, 1857, 653, -1135, -574, 1868, -1539
16197, 1471, 65, 2721, 738, -1046, -328, 1881, -1605
16207, 1153, -689, 3904, 346, -1085, -340, 1850, -1657
16217, 1044, -740, 4323, 12, -1223, -256, 1800, -1713
16227, 1125, -470, 4138, -246, -1308, -127, 1741, -1775
16237, 1272, 37, 3609, -364, -1216, -70, 1687, -1835
16247, 1311, 343, 3328, -440, -1177, -92, 1639, -1895
16257, 1271, 444, 3232, -481, -1109, -155, 1592, -1949
16267, 1302, 515, 3176, -396, -915, -167, 1553, -1990
16277, 1593, 453, 3277, -273, -645, -253, 1520, -2022
16287, 1547, 173, 3320, -90, -442, -300, 1492, -2039
16297, 1616, 41, 3321, -12, -303, -271, 1465, -2049
16307, 1670, -214, 3342, -65, -198, -196, 1429, -2054
16318, 1893, -243, 3331, -125, -189, -231, 1389, -2063
16327, 1892, -124, 3214, -256, -238, -207, 1345, -2076
16337, 1904, 188, 3055, -308, -279, -156, 1308, -2094
16347, 1810, 220, 2916, -186, -353, -15, 1280, -2114
16357, 1827, 370, 2840, -21, -337, -5, 1267, -2134
16367, 1780, 457, 2736, 182, -208, 16, 1271, -2145
16377, 1796, 433, 2743, 422, -22, 26, 1288, -2146
16387, 1708, 245, 2968, 457, 157, 125, 1300, -2131
16397, 1663, -207, 3517, 299, 193, 74, 1290, -2109
16407, 1770, -510, 3727, 247, 120, 12, 1269, -2092
16417, 1778, -330, 3455, 134, 62, -21, 1246, -2082
16427, 1726, -70, 3359, -13, -127, -49, 1221, -2083
16437, 1644, 168, 3420, -31, -201, 9, 1202, -2086
16447, 1562, 165, 3411, -19, -168, 74, 1183, -2085
16457, 1687, 183, 3312, -39, -164, -23, 1165, -2087
16467, 1580, 317, 3253, -80, -132, -120, 1148, -2085
16477, 1467, 290, 3383, -30, -115, -147, 1134, -2079
16487, 1481, 238, 3313, 29, -121, -157, 1122, -2073
16497, 1580, 25, 3213, 70, -5, -144, 1108, -2064
16507, 1579, 69, 3171, 60, 121, -135, 1094, -2048
16517, 1640, 88, 3190, 37, 119, -118, 1080, -2034
16527, 1522, 21, 3317, 22, 206, -94, 1063, -2011
16537, 1413, 6, 3252, -12, 291, -158, 1044, -1981
16547, 1445, 185, 3092, 18, 416, -191, 1032, -1945
16557, 1512, 304, 2930, 173, 527, -90, 1034, -1907
16567, 1390, 285, 2953, 193, 510, -137, 1037, -1866
16577, 1441, 261, 3107, 174, 472, -181, 1037, -1830
16587, 1479, 69, 3401, 122, 434, -157, 1028, -1795
16597, 1405, -80, 3601, 21, 240, -170, 1010, -1770
16607, 1390, -30, 3607, -144, 43, -234, 982, -1757
16617, 1334, 118, 3550, -282, -80, -233, 951, -1750
16627, 1395, 314, 3216, -308, -108, -258, 925, -1749
16637, 1278, 540, 2993, -260, -89, -241, 909, -1745
16647, 1270, 522, 2844, -159, 37, -177, 900, -1734
16657, 1348, 443, 3015, -131, 253, -59, 890, -1711
16667, 1478, 246, 3318, 7, 292, 58, 882, -1688
16677, 1428, 13, 3340, 196, 403, 106, 880, -1657
16687, 1420, -16, 3284, 256, 491, 109, 880, -1622
16697, 1403, -101, 3153, 258, 581, 77, 878, -1582
16707, 1363, -194, 3019, 133, 738, -69, 866, -1533
16717, 1386, 33, 2912, -129, 864, -303, 845, -1479
16727, 1409, 255, 2931, -154, 788, -318, 829, -1431
16737, 1319, 363, 3062, -82, 478, -259, 821, -1400
16747, 1285, 329, 3208, -7, 71, -158, 816, -1392
16757, 1297, 270, 3414, 107, -171, -5, 816, -1398
16767, 1255, 266, 3272, 182, -210, 57, 821, -1406
16777, 1252, 435, 3352, 233, -87, 27, 833, -1406
16787, 1286, 351, 3364, 385, 166, 63, 852, -1392
16797, 1280, 338, 3422, 451, 317, 53, 874, -1368
16807, 1342, 205, 3391, 443, 277, 53, 892, -1348
16817, 1265, 33, 3652, 317, 124, 77, 897, -1336
16827, 1335, -23, 3561, 325, 49, 188, 901, -1330
16837, 1312, 125, 3276, 131, -17, 72, 897, -1329
16847, 1352, 249, 3188, -8, 13, -14, 888, -1328
16857, 1279, 258, 3196, 0, 114, -21, 881, -1319
16867, 1282, 373, 3221, 63, 150, -2, 880, -1308
16877, 1240, 423, 3140, 169, 153, 26, 888, -1296
16887, 1254, 481, 3013, 287, 201, 49, 904, -1282
16897, 1190, 383, 3091, 290, 237, 82, 918, -1265
16907, 1193, 98, 3233, 271, 198, 102, 921, -1249
16917, 1194, -18, 3398, 144, 237, 51, 914, -1231
16927, 1208, 185, 3454, 47, 285, 10, 906, -1210
16937, 1156, 314, 3457, 7, 247, -4, 899, -1191
16947, 1186, 364, 3467, -15, 206, 5, 893, -1175
16957, 1153, 297, 3460, 32, 218, 31, 887, -1158
16967, 1073, 277, 3477, 72, 267, 59, 884, -1136
16977, 1193, 517, 3292, 105, 281, 59, 889, -1118
16987, 1175, 527, 3240, 183, 281, 120, 900, -1100
16997, 1127, 463, 3213, 288, 196, 204, 915, -1086
17007, 1159, 432, 3250, 305, 152, 192, 930, -1076
17017, 1191, 307, 3339, 241, 93, 142, 937, -1070
17027, 1165, 243, 3278, 133, 49, 69, 936, -1066
17037, 1137, 372, 3231, 116, -8, 52, 937, -1066
17047, 1126, 313, 3192, 113, -6, 46, 937, -1065
17057, 1115, 207, 3133, 69, 93, 6, 931, -1059
17067, 1011, 299, 3251, -94, 181, -91, 918, -1043
17077, 1027, 464, 3292, -82, 146, -88, 910, -1031
17087, 991, 520, 3319, -2, 109, -45, 909, -1020
17097, 975, 451, 3254, 24, 159, -2, 907, -1005
17107, 1041, 340, 3176, -42, 184, -20, 899, -992
17117, 1101, 360, 3075, -241, 147, -145, 879, -983
17127, 1016, 489, 3090, -193, 59, -63, 867, -978
17137, 999, 474, 3130, -73, -4, 36, 861, -976
17147, 1007, 485, 3066, -64, -61, 18, 857, -977
17157, 1045, 456, 3186, -5, -56, 42, 855, -979
17167, 1034, 401, 3302, 13, -33, 62, 852, -979
17177, 1007, 372, 3402, 23, -59, 72, 849, -979
17187, 995, 283, 3407, 51, -64, 98, 846, -979
17197, 1035, 330, 3323, 70, -24, 95, 845, -979
17207, 1063, 273, 3241, 107, -37, 105, 845, -980
17217, 1080, 329, 3233, 184, -44, 148, 851, -982
17227, 1125, 312, 3206, 163, -60, 138, 855, -986
17237, 1035, 238, 3295, 118, 3, 99, 855, -983
17247, 1068, 302, 3289, 134, 69, 106, 857, -978
17257, 1051, 387, 3295, 172, 131, 95, 863, -968
17267, 1089, 440, 3223, 91, 187, 2, 867, -956
17277, 1059, 472, 3292, 106, 209, -1, 871, -943
17287, 1053, 488, 3372, 127, 140, 36, 877, -933
17297, 1007, 488, 3388, 150, 36, 81, 885, -928
17307, 984, 445, 3396, 47, -17, 32, 884, -926
17319, 940, 401, 3436, 23, -9, 48, 881, -923
17327, 891, 311, 3454, -71, 70, -4, 870, -913
17337, 942, 396, 3464, -129, 129, -41, 858, -901
17347, 986, 482, 3319, -67, 91, -1, 852, -893
17357, 1024, 493, 3154, 4, 93, 28, 852, -888
17367, 1021, 301, 3121, -40, 173, -20, 844, -877
17377, 999, 387, 3143, -115, 197, -107, 834, -864
17387, 1041, 475, 3157, -78, 208, -104, 829, -853
17397, 1035, 486, 3247, -24, 215, -73, 827, -840
17407, 916, 344, 3415, -89, 237, -85, 817, -822
17417, 892, 312, 3492, -221, 153, -138, 798, -810
17427, 921, 354, 3455, -254, 95, -130, 778, -802
17437, 957, 512, 3282, -218, 79, -91, 766, -796
17447, 1028, 508, 3131, -98, 31, -24, 762, -796
17457, 1093, 488, 3071, -37, 72, -3, 761, -796
17467, 993, 417, 3078, -49, 42, 48, 758, -794
17477, 1074, 367, 3304, -120, -56, -25, 748, -800
17487, 1042, 372, 3257, -107, -128, -22, 740, -810
17497, 866, 158, 3391, -166, -176, -35, 722, -817
17507, 733, -15, 3368, -672, -75, -281, 669, -814
17517, 912, 121, 3499, -988, 18, -445, 601, -810
17527, 964, 295, 3408, -1084, -67, -441, 533, -813
17537, 971, 469, 3312, -1110, -315, -336, 471, -832
17547, 1014, 342, 3232, -1046, -498, -189, 410, -863
17557, 1031, 156, 3047, -1189, -613, -154, 336, -901
17567, 1158, -301, 3161, -1309, -632, -68, 244, -943
17577, 924, -488, 3095, -2227, -456, -182, 93, -967
17587, 871, -197, 3091, -3503, -479, -238, -125, -991
17597, 648, -101, 4090, -4480, -608, 177, -395, -1014
17607, 533, -107, 4297, -5506, -1272, 820, -723, -1075
17617, 1133, -530, 5131, -5621, -1685, 630, -1060, -1170
17627, 1226, -459, 4359, -6014, -1295, 1064, -1413, -1243
17637, 1302, -378, 4604, -6501, -1025, 1414, -1787, -1300
17647, 1452, -1048, 4219, -6922, -1475, 1937, -2194, -1387
17657, 763, -1758, 3821, -7652, -1558, 2236, -2655, -1463
17667, 1491, -1373, 3787, -7379, -2211, 2397, -3082, -1594
17677, 2112, -555, 1886, -6792, -2493, 2162, -3453, -1777
17687, 2177, -216, 289, -6087, -1482, 1539, -3766, -1944
17697, 2585, -1009, 661, -4018, -805, 1646, -3996, -2055
17707, 1709, -2644, 1209, -2958, -530, 1489, -4197, -2090
17717, 1536, -3339, 1184, -3196, -84, 1162, -4423, -2086
17727, 1825, -2430, 1011, -3471, 358, 1237, -4647, -2074
17737, 1977, -1662, 254, -3275, 1227, 1383, -4861, -2036
17747, 1445, -780, -285, -2941, 1716, 1090, -5038, -1989
17757, 758, -943, -605, -2083, 1740, 771, -5206, -1888
17767, 226, -1661, -312, -1050, 2145, 591, -5304, -1708
17777, -37, -2855, 101, -553, 2272, 338, -5372, -1519
17787, 450, -4002, -184, -65, 2499, 499, -5428, -1338
17797, 779, -4373, -429, 330, 2927, 680, -5466, -1143
17807, 241, -4085, -1000, 753, 1600, 531, -5494, -1018
17817, 187, -3966, -834, 1949, -49, 557, -5443, -995
17827, -42, -3671, 710, 3780, -1396, 792, -5235, -1048
17837, 228, -3840, 4004, 5548, -422, 1397, -4867, -1049
17847, 148, -3857, 5693, 7235, 326, 1591, -4388, -1005
17857, -85, -3653, 5448, 8004, 389, 1633, -3870, -954
17867, 189, -4460, 4500, 7858, -1042, 1445, -3391, -995
17877, -438, -3747, 3877, 6778, -917, 731, -2985, -1015
17887, 21, -3164, 3438, 5907, -478, -192, -2635, -1016
17897, 1128, -3665, 3121, 5728, -410, -420, -2317, -1036
17907, 1384, -2439, 2714, 5812, -214, 55, -1982, -1055
17917, -53, -1673, 3388, 5272, -633, 39, -1661, -1061
17927, 159, -1222, 2313, 3684, -1391, -744, -1441, -1117
17937, 447, -194, 3513, 3381, -1858, -819, -1209, -1209
17947, 778, 29, 4671, 4501, -1990, 147, -907, -1315
17957, 798, -646, 4468, 4667, -864, 279, -616, -1350
17967, 1210, -672, 3888, 4562, 253, -112, -339, -1327
17977, 989, -640, 3466, 4554, 1218, -457, -69, -1241
17987, 819, -568, 3584, 4298, 1640, -757, 182, -1127
17997, 952, -160, 3676, 4122, 1785, -1138, 428, -1010
18007, 566, 249, 3216, 3712, 1686, -1286, 656, -892
18017, 573, 1048, 3138, 3142, 1138, -1194, 866, -810
18027, 668, 1211, 3141, 2646, 569, -1034, 1046, -766
18037, 828, 822, 3386, 2482, 164, -878, 1201, -752
18047, 717, 296, 3329, 2173, -645, -606, 1320, -785
18057, 581, -127, 3092, 1421, -1034, -507, 1379, -838
18067, 495, 42, 3040, 1117, -1128, -366, 1424, -893
18077, 578, 526, 2987, 1206, -965, -246, 1488, -940
18087, 463, 1062, 2806, 1451, -842, -36, 1581, -974
18097, 572, 1303, 2655, 1693, -487, 130, 1696, -990
18107, 823, 1412, 2382, 2082, -143, 268, 1838, -993
18117, 812, 1538, 2409, 2358, 244, 251, 1998, -971
18127, 878, 1355, 2820, 2770, 268, -44, 2170, -949
18137, 529, 1141, 3211, 2970, 249, -164, 2341, -919
18147, 450, 1146, 3383, 2642, 285, -302, 2488, -885
18157, 362, 1098, 3151, 2441, 496, -402, 2620, -836
18167, 266, 1334, 2841, 1803, 630, -739, 2720, -777
18177, 492, 1534, 2538, 1325, 863, -1024, 2797, -712
18187, 430, 1982, 1998, 1412, 975, -1043, 2898, -640
18197, 431, 2130, 1896, 1365, 809, -859, 3001, -579
18207, 397, 2235, 2404, 1103, 612, -596, 3079, -530
18217, 151, 2212, 2910, 851, 448, -208, 3131, -486
18227, 167, 1874, 3345, 369, 334, -78, 3141, -451
18237, 137, 1753, 3429, -6, 128, -157, 3124, -428
18247, 439, 1731, 3058, -72, 325, -53, 3107, -401
18257, 986, 1944, 2905, 318, 813, 185, 3121, -359
18267, 425, 2263, 2207, 359, 489, 267, 3155, -323
18277, 308, 2577, 2259, 32, 250, 106, 3174, -299
18287, 135, 2772, 2706, -5, 270, 119, 3188, -270
18297, 18, 2595, 3184, 153, 453, 48, 3200, -228
18307, 62, 2433, 3440, 131, 512, -95, 3205, -185
18318, 381, 1950, 3276, -78, 588, -339, 3188, -145
18327, 478, 1738, 2871, -15, 652, -256, 3176, -105
18337, 377, 1750, 2317, -87, 678, -87, 3167, -61
18347, 495, 1612, 2150, -262, 542, 119, 3146, -31
18357, 407, 1602, 2364, -341, 328, 335, 3117, -10
18367, 86, 1996, 2479, -630, 411, 430, 3080, 23
18377, -87, 2299, 2646, -697, 408, 457, 3044, 60
18387, -18, 2451, 2807, -558, 511, 395, 3018, 100
18397, 409, 2511, 2961, 44, -435, 407, 3029, 71
18407, -1, 2027, 3222, 185, 129, 260, 3034, 87
18417, 139, 1691, 3094, 159, 310, -36, 3032, 111
18427, 213, 1793, 3020, 26, 550, -250, 3024, 147
18437, 218, 1699, 3014, -28, 934, -342, 3011, 205
18447, 12, 1812, 3026, 5, 1123, -331, 3003, 279
18457, 29, 2056, 2890, 91, 1128, -270, 3008, 352
18467, -36, 2079, 2769, 297, 1168, -133, 3028, 428
18477, 60, 1898, 2769, 292, 1141, -50, 3042, 498
18487, -60, 1585, 2618, 133, 1232, -70, 3040, 576
18497, -171, 1558, 2602, -319, 1454, -162, 3011, 669
18507, -157, 1498, 2761, -564, 1964, -53, 2964, 791
18517, -438, 1766, 3433, -695, 2343, 257, 2909, 938
18527, -248, 2101, 3568, -514, 2484, 580, 2871, 1086
18537, 318, 2305, 3120, 153, 2677, 186, 2885, 1229
18547, -261, 2247, 2913, 984, 2626, -261, 2951, 1381
18557, -556, 1986, 2908, 1198, 2717, -718, 3022, 1543
18567, -758, 1846, 3197, 1022, 2854, -999, 3075, 1715
18577, -833, 1996, 3338, 850, 2895, -1127, 3118, 1886
18587, -707, 2308, 2986, 778, 3003, -931, 3167, 2058
18597, -678, 2823, 2052, 814, 3020, -612, 3242, 2230
18607, -1027, 3040, 1530, 613, 3107, -247, 3319, 2414
18617, -1248, 2560, 1374, 735, 3118, 265, 3397, 2606
18627, -1628, 2212, 1585, 909, 3239, 596, 3470, 2813
18637, -1631, 1884, 1772, 844, 3417, 692, 3525, 3028
18647, -1098, 1485, 1655, 716, 3848, 283, 3562, 3254
18657, -1013, 1697, 1577, 942, 3914, -334, 3620, 3477
18667, -1224, 2004, 1813, 1290, 3727, -561, 3702, 3685
18677, -1752, 2114, 1986, 1370, 3616, -695, 3787, 3893
18687, -1923, 2182, 1806, 1368, 3568, -825, 3875, 4099
18697, -1872, 2276, 1630, 1341, 3516, -869, 3966, 4297
